"site.name","local.id","site.type","year","xcoord","ycoord","species","plant.code","plot.freq","coc","nativity","stress.tol","notes"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Morella pensylvanica","MOPE6",3,4.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Myrica gale","MYGA",4,5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Picea mariana","PIMA",4,6,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Rhamnus frangula","RHFR",1,0,"non-native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Rhododendron canadense","RHCA6",4,5.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Rhododendron groenlandicum","RHGR3",4,6.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Rubus hispidus","RUHI",3,3,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Sarracenia purpurea","SAPU4",4,7,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Sorbus americana","SOAM3",2,5.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Symphyotrichum novi-belgii","SYNO3",1,2,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Symplocarpus foetidus","SYFO",4,5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Thuja occidentalis","THOC2",3,4.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Trientalis borealis","TRBO2",4,4.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Vaccinium angustifolium","VAAN",3,2.5,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Vaccinium corymbosum","VACO",4,4,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Vaccinium myrtilloides","VAMY",3,3.5,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Vaccinium oxycoccos","VAOX",4,7.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2017,554225.92235,4898883.54017,"Viburnum nudum var. cassinoides","VINUC",4,4.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Abies balsamea","ABBA",3,2.5,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Acer rubrum","ACRU",4,2.5,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Amelanchier","AMELA",4,4.17,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Aralia nudicaulis","ARNU2",3,4,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Aronia melanocarpa","ARME6",4,4.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Betula populifolia","BEPO",1,2,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Carex trisperma","CATR10",4,5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Chamaedaphne calyculata","CHCA2",4,5.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Coptis trifolia","COTR2",4,5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Cornus canadensis","COCA13",4,5.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Drosera rotundifolia","DRRO",2,4,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Eriophorum virginicum","ERVI8",2,6.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Eurybia radula","EURA10",2,7,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Gaultheria hispidula","GAHI2",4,6.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Gaylussacia baccata","GABA",4,5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Gaylussacia dumosa","GADU",1,8,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Ilex mucronata","ILMU",4,4.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Kalmia angustifolia","KAAN",4,2,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Larix laricina","LALA",4,4.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Maianthemum canadense","MACA4",2,3,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Maianthemum trifolium","MATR4",4,7.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Monotropa uniflora","MOUN3",1,6.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Myrica gale","MYGA",1,5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Osmundastrum cinnamomea","OSCI2",1,3.5,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Picea mariana","PIMA",4,6,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Rhododendron canadense","RHCA6",4,5.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Rhododendron groenlandicum","RHGR3",4,6.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Rubus hispidus","RUHI",4,3,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Sarracenia purpurea","SAPU4",4,7,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Sorbus decora","SODE3",2,5.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Symplocarpus foetidus","SYFO",4,5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Thuja occidentalis","THOC2",3,4.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Trientalis borealis","TRBO2",4,4.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Vaccinium angustifolium","VAAN",4,2.5,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Vaccinium corymbosum","VACO",4,4,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Vaccinium myrtilloides","VAMY",1,3.5,"native",1,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Vaccinium oxycoccos","VAOX",4,7.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Vaccinium vitis-idaea","VAVI",3,6.5,"native",0,"Big Heath #2"
"RAM #07","R-07","RAM",2022,554225.92235,4898883.54017,"Viburnum nudum var. cassinoides","VINUC",4,4.5,"native",0,"Big Heath #2"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Abies balsamea","ABBA",1,2.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Acer rubrum","ACRU",2,2.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Amelanchier","AMELA",4,4.17,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Aronia melanocarpa","ARME6",4,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Carex atlantica","CAAT4",1,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Carex debilis","CADE5",1,3.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Carex pauciflora","CAPA19",2,9,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Carex trisperma","CATR10",4,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Chamaedaphne calyculata","CHCA2",4,5.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Comptonia peregrina","COPE80",2,2,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Coptis trifolia","COTR2",1,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Cornus canadensis","COCA13",4,5.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Danthonia spicata","DASP2",2,2,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Drosera rotundifolia","DRRO",1,4,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Eleocharis","ELEOC",1,4,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Empetrum nigrum","EMNI",1,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Eriophorum angustifolium","ERAN6",3,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Gaultheria procumbens","GAPR2",1,4,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Gaylussacia baccata","GABA",4,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Gaylussacia dumosa","GADU",1,8,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Ilex mucronata","ILMU",4,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Kalmia angustifolia","KAAN",4,2,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Larix laricina","LALA",4,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Maianthemum canadense","MACA4",1,3,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Maianthemum trifolium","MATR4",4,7.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Melampyrum lineare","MELI2",2,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Monotropa uniflora","MOUN3",1,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Morella pensylvanica","MOPE6",1,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Myrica gale","MYGA",3,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Picea mariana","PIMA",4,6,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Picea rubens","PIRU",1,4,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Pteridium aquilinum","PTAQ",2,2,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Pyrola elliptica","PYEL",1,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Rhododendron canadense","RHCA6",4,5.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Rhododendron groenlandicum","RHGR3",4,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Rubus hispidus","RUHI",1,3,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Sarracenia purpurea","SAPU4",2,7,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Sorbus americana","SOAM3",1,5.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Symplocarpus foetidus","SYFO",2,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Trichophorum cespitosum","TRCE3",1,7,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Trientalis borealis","TRBO2",4,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Vaccinium angustifolium","VAAN",4,2.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Vaccinium corymbosum","VACO",4,4,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Vaccinium oxycoccos","VAOX",4,7.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Vaccinium vitis-idaea","VAVI",1,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2012,553930.395025,4898479.46372,"Viburnum nudum var. cassinoides","VINUC",3,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Abies balsamea","ABBA",1,2.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Acer rubrum","ACRU",2,2.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Amelanchier","AMELA",4,4.17,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Aronia melanocarpa","ARME6",4,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Calamagrostis canadensis","CACA4",1,2.33,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Carex atlantica","CAAT4",2,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Carex debilis","CADE5",2,3.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Carex pauciflora","CAPA19",2,9,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Carex trisperma","CATR10",4,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Chamaedaphne calyculata","CHCA2",4,5.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Comptonia peregrina","COPE80",2,2,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Coptis trifolia","COTR2",2,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Cornus canadensis","COCA13",3,5.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Danthonia spicata","DASP2",1,2,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Dichanthelium acuminatum","DIAC2",1,4,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Empetrum nigrum","EMNI",2,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Eriophorum angustifolium","ERAN6",3,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Gaultheria hispidula","GAHI2",1,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Gaylussacia baccata","GABA",4,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Gaylussacia dumosa","GADU",3,8,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Ilex mucronata","ILMU",4,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Kalmia angustifolia","KAAN",4,2,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Kalmia polifolia","KAPO",2,8,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Larix laricina","LALA",4,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Maianthemum canadense","MACA4",1,3,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Maianthemum trifolium","MATR4",4,7.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Melampyrum lineare","MELI2",2,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Monotropa uniflora","MOUN3",1,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Myrica gale","MYGA",2,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Picea mariana","PIMA",4,6,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Pteridium aquilinum","PTAQ",2,2,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Rhododendron canadense","RHCA6",4,5.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Rhododendron groenlandicum","RHGR3",4,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Rubus hispidus","RUHI",1,3,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Sarracenia purpurea","SAPU4",1,7,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Solidago uliginosa","SOUL",1,8,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Symplocarpus foetidus","SYFO",2,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Trichophorum cespitosum","TRCE3",1,7,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Trientalis borealis","TRBO2",4,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Vaccinium angustifolium","VAAN",4,2.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Vaccinium corymbosum","VACO",4,4,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Vaccinium myrtilloides","VAMY",4,3.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Vaccinium oxycoccos","VAOX",4,7.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2017,553930.395025,4898479.46372,"Viburnum nudum var. cassinoides","VINUC",3,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Acer rubrum","ACRU",2,2.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Amelanchier","AMELA",3,4.17,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Arethusa bulbosa","ARBU",1,8,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Aronia melanocarpa","ARME6",4,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Carex debilis","CADE5",2,3.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Carex pauciflora","CAPA19",1,9,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Carex stricta","CAST8",1,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Carex trisperma","CATR10",2,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Chamaedaphne calyculata","CHCA2",4,5.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Comptonia peregrina","COPE80",1,2,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Coptis trifolia","COTR2",1,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Cornus canadensis","COCA13",4,5.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Danthonia spicata","DASP2",1,2,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Dichanthelium acuminatum","DIAC2",1,4,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Drosera rotundifolia","DRRO",1,4,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Empetrum nigrum","EMNI",1,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Eriophorum angustifolium","ERAN6",4,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Gaultheria hispidula","GAHI2",1,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Gaultheria procumbens","GAPR2",1,4,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Gaylussacia baccata","GABA",4,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Gaylussacia dumosa","GADU",2,8,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Ilex mucronata","ILMU",4,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Kalmia angustifolia","KAAN",4,2,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Larix laricina","LALA",4,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Maianthemum canadense","MACA4",1,3,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Maianthemum trifolium","MATR4",4,7.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Monotropa uniflora","MOUN3",1,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Myrica gale","MYGA",3,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Osmundastrum cinnamomea","OSCI2",1,3.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Picea mariana","PIMA",4,6,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Prenanthes","PRENA",1,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Pteridium aquilinum","PTAQ",2,2,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Rhododendron canadense","RHCA6",4,5.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Rhododendron groenlandicum","RHGR3",4,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Rubus hispidus","RUHI",1,3,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Sarracenia purpurea","SAPU4",2,7,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Solidago uliginosa","SOUL",1,8,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Symplocarpus foetidus","SYFO",2,5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Trichophorum cespitosum","TRCE3",2,7,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Trientalis borealis","TRBO2",4,4.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Vaccinium angustifolium","VAAN",4,2.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Vaccinium corymbosum","VACO",4,4,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Vaccinium myrtilloides","VAMY",3,3.5,"native",1,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Vaccinium oxycoccos","VAOX",4,7.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Vaccinium vitis-idaea","VAVI",1,6.5,"native",0,"Big Heath #3"
"RAM #08","R-08","RAM",2022,553930.395025,4898479.46372,"Viburnum nudum var. cassinoides","VINUC",4,4.5,"native",0,"Big Heath #3"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Acer rubrum","ACRU",1,2.5,"native",1,"Northeast Creek #1"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Amelanchier","AMELA",2,4.17,"native",0,"Northeast Creek #1"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Aronia melanocarpa","ARME6",4,4.5,"native",0,"Northeast Creek #1"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Chamaedaphne calyculata","CHCA2",4,5.5,"native",0,"Northeast Creek #1"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Eriophorum angustifolium","ERAN6",4,6.5,"native",0,"Northeast Creek #1"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Ilex mucronata","ILMU",4,4.5,"native",0,"Northeast Creek #1"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Juniperus communis","JUCO6",1,2.5,"native",1,"Northeast Creek #1"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Kalmia angustifolia","KAAN",4,2,"native",1,"Northeast Creek #1"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Larix laricina","LALA",2,4.5,"native",0,"Northeast Creek #1"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Picea mariana","PIMA",4,6,"native",0,"Northeast Creek #1"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Pinus strobus","PIST",3,2.5,"native",1,"Northeast Creek #1"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Rhododendron canadense","RHCA6",4,5.5,"native",0,"Northeast Creek #1"
"RAM #09","R-09","RAM",2012,554076.131125,4918278.03291,"Rhododendron groenlandicum","RHGR3",4,6.5,"native",0,"Northeast Creek #1"
